,Timestamp,Side,Base Currency Vol.,Quote Currency Vol.,Vol. (USD),Liquidity in Pool,PoolID
138,2021-06-17 22:34:36,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x7bc08dc5ea5e989282922a527b99b4c28a2816a662ec2d06a884fd9c356157e2-0
139,2021-06-17 22:31:14,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xdcf1511fd37b94c5792a05e72362fd977548d917c80fa3366b78edb581903a7a-0
140,2021-06-17 22:31:14,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xca17f73d42028cc1bbdc62f4f446b222fbe568627f944f0811fd291d3ff316d4-0
141,2021-06-17 22:31:03,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xc742c75c11b78ca57465e60bc0afc7c46362b6b1d9d6e02aa107c6a5807c5e7a-0
142,2021-06-17 22:30:49,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x851440e5f08290e364f21f6fe29d2412f7b3efc3c121d582047ca24250ea7aa2-0
143,2021-06-17 22:30:43,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x35ebb06306e253ef580b4b7c3efef57ae6bbf2c3359f9eb72f95a2c7c6c575f6-0
144,2021-06-17 22:26:59,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x1a66b1370ad34599ee91089a66c0534d7c372680330aeed74706dd4ab7330c70-0
145,2021-06-17 22:24:59,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xc31573a0abcddbfe3f2024fb6fce9ff1ef17c217d638a2561c0b5affaa0305d5-0
146,2021-06-17 22:24:39,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x066d2d7c5b96260c42fcd6fce46f0c0e8a64fdc556af9609b1eabb2a9570dead-0
147,2021-06-17 22:21:45,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x5580c953d71d21298dd9e174f9046e17074047ba0f8e9a0c2941c7a853d1bc84-1
148,2021-06-17 22:18:23,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xc6dcff941cabfbf147f9f11e4e3a0233db4716949d82c65e215d04a82ea47053-0
149,2021-06-17 22:17:00,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x151089e1dccffb9a8a2c8955b452282c5534899e80433a0f1a017d6cda6d2e31-0
150,2021-06-17 22:16:11,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x4f505c6adda5d4f0620c1db7e1ada5b8f3e2b7270ff636face3a950467d800b8-0
151,2021-06-17 22:11:50,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xfb074a42266f0caf380af1e0bec38f82035b4c87bd8cfd7053cd5568f00b0033-0
152,2021-06-17 22:11:43,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xf9e1e772462f6591aad694c0b931ba839eb521bacd5cf279303e998c411e875e-0
153,2021-06-17 22:11:43,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x145b9a72556f1eafe5f3be7190d99fd026687ac5198af9cb66ef952af45a81cb-0
154,2021-06-17 22:11:20,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x5ff29fbd7588787b350fbc4ee77fab137e7ab4c89ae38a2cc54a7e0318f6f993-0
155,2021-06-17 22:05:21,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x78b8341a521076b1072f9bd412db4c5b16e3d9398ad1f7d96624dbabfd04217d-0
156,2021-06-17 22:03:03,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x6a57f536eb85c5fc2808d57d8cac951c3cb97f7377b8fb5bd26efab9b4d608ed-0
157,2021-06-17 22:02:57,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x18227f891521509ba5955524ac3653db6bf655e5cbf0c671f0d156786389a3a7-0
158,2021-06-17 21:56:19,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x1b695633900292e44f7cefb4f6dd6a655ba897b988b6c5d2aa6c1ab9d009f065-0
159,2021-06-17 21:53:36,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x8193938c9e9453649417f807c698c10c924a6d8223c1df132e4d9f63484c42dc-1
160,2021-06-17 21:39:47,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x08abaf46417ab06335893f923738d2fa37ebd49aa0207261b27f8bb2683e12a4-0
161,2021-06-17 21:38:08,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xaf8ba1dfdd26d2421060f365e0f881bc23d9d2387a1424174cd2e3293ad7f902-0
162,2021-06-17 21:36:25,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x844b810c866a32421fc66b6011a36f8890146896e783f641e0b4542dab6d4a35-1
163,2021-06-17 21:32:03,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x346a622241dedf6c63b2757e0e97ce30c9de5986cbc82b3f2ae46976177690a9-0
164,2021-06-17 21:30:02,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xd8c2668ca9fb1a17d5f862c70a1c6582b8fe398316a2ea12b677205b1182e8b1-0
165,2021-06-17 21:25:17,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x5ee57728c71b5d4539691e65311feb46b9c8d5d0b379638ed5dec9cfcd1895bb-0
166,2021-06-17 21:18:49,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x6dc42c90f73f912acc59232aefb581d8e13dc1a7b54e3ceb791794dda2836b4c-1
167,2021-06-17 21:17:53,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xbccfe15f1ea353319d3e74e7a2c413a7672d411ce832a151c66879b44ee1fe1d-0
168,2021-06-17 21:15:15,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x2c5c0490e591fe1801744c2fefb5875cdb8486fb0e9f0fc2141191bd97b41c5b-0
169,2021-06-17 21:09:44,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xebe81277bd291a206fcdae6fe4e77f6fdcada92718ff1bc62bdf6e820a6bf47b-0
170,2021-06-17 21:09:44,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xda0fe94fbccaffaf32f8f24cdd3b3c1b6b4904bbb4da741c60390940ef38c0aa-0
171,2021-06-17 21:09:44,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x36603f484bf19d284dedd91ee3669f02ab8fd01c27e9033fc7c30695dc699955-0
172,2021-06-17 21:08:58,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xf4f2497ba0349437a3ff5dcd749bbd080dffd83927226c8794f6fd9c10d26860-0
173,2021-06-17 20:56:46,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xaf902feb52148c084b8b41903e9b0a49fd9bd46657f5df4ca6d05a781c5856d3-0
174,2021-06-17 20:54:04,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x239d42f2f652be216adb9cf670da812d80f3ef3568fca71286700e2f1daa6be0-0
175,2021-06-17 20:53:12,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x6abc60457014ce20bf5d4df2513c256f340952ac35c85c806e2e949ec0b501f1-0
176,2021-06-17 20:44:17,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x9876cb890891d57c23c980df8320b2d6b06884354c909b6c096e1ff995ec48a7-0
177,2021-06-17 20:43:29,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x99d5dca1fca01217aa2dfac1ecd7a35cafa48df8dc09eb4054ef048f87be5091-0
178,2021-06-17 20:42:42,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x16de1832bc1950f60ca2172b848a7a1915603fabafb0235f49a4e3f758fca80d-0
179,2021-06-17 20:42:24,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x8c33664fe91b181c8d8c8e758de2db1086bb9f7f6c828f18c02efaad134bf29b-0
180,2021-06-17 20:35:50,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xbd03d4963de8d551abca577d0897c49b5b43b7c846810972fd4eecb59eb03ddf-0
181,2021-06-17 20:35:50,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x999e6658baebd86d27ae19f3d81ccba3b998a3a19b99fb82dbff542e9adde064-0
182,2021-06-17 20:29:35,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xd4c27a8d3df634d56c5087e57ac286a9b3a8ecc3937e9dcf431fcf31bb163004-0
183,2021-06-17 20:28:42,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xf113724c5852d276dc7654af4d5975a027fd0d3f73240a9632674bfad36f2549-0
184,2021-06-17 20:25:38,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x50a679d9db9df0d470d348cd82867ef453296517a40e1a2d117b3aa9d0161498-0
185,2021-06-17 20:17:39,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x2771537fb0df46777401ab044033faa3853513fb042f507fad92f71a07a76742-0
186,2021-06-17 20:14:23,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x291649efb55934fa9576ec7e0c41410230b56cdd6b41a87ccf81758903e17e4c-0
187,2021-06-17 19:59:44,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x4d9dc117625686d782bb6104ae5adb546225e1a8b7377586cda97155f7cff868-0
188,2021-06-17 19:56:52,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x208b68d693446546c380b3563e307bf5062c91b3f5d9924c0c5bbc2fc7ae0d7d-0
189,2021-06-17 19:48:04,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xe9c5afe13d8bbea4471416fd5a073aabcda69444ea4ce7950cfca37f7d830a24-0
190,2021-06-17 19:47:15,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x6502e2bd5c669f62a66184b6a204861526c0ffef16b1ddb2ab1264dfaf267769-0
191,2021-06-17 19:46:26,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xc45de05616f56eae90b50ac2450f0209f4b573c53c8e0ad293111e345c5429ea-1
192,2021-06-17 19:45:37,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x3d3fdf32d8cfd2f7fcec646846706684cc052fa616a3c63b92c9f9b5c588cd43-2
193,2021-06-17 19:45:03,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x27f16ea3a51d96922c3429749085a449f510cf185cc3bdd961ecbd2c284bec34-0
194,2021-06-17 19:42:43,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x62438724e2725ca692ad8147dd6b383adbfd8f6025c1a983e19fe51940bbe6a8-0
195,2021-06-17 19:42:01,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x3bda94929b5a99bfdb85431c026baa9348102ed3cc01e267bc0a0b3d73afece9-1
196,2021-06-17 19:39:52,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xf5e880b1300b7e1b1d88e64eb73523a5a36780a3f83afab6b8d9753954d46e42-0
197,2021-06-17 19:38:57,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x6d86c9ee0daa8aaa9a9c901a52d633c3ba2a085effeca4d49c5345a3b660a367-0
198,2021-06-17 19:31:52,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x07a233176ce68acaa1300314f1366fad4e52bea284308f437c73670e372be4b6-1
199,2021-06-17 19:29:09,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x99a264f7a09e1db8d545d421b12ccbf52f0fc68489d548730b1deca744130c90-0
200,2021-06-17 19:22:31,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xac7bf9c1cb6fd11f9660af008eb5e5c98c82bcdf81dd7586c72d2e6d339820ca-0
201,2021-06-17 19:17:44,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x8c4a0964af9d4601e82a574ae41c3573c3123414f5667611f2df64a691767de5-0
202,2021-06-17 19:12:30,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xcc923e76318765abb3a2055e63ffe9841404b02e27661df4b013f0800478b5ed-0
203,2021-06-17 19:09:20,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x94afd291bf94717f137d554d055851e15459b019d2089962e92ce571fa1b20b0-0
204,2021-06-17 18:51:55,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x82fdf1ab7af71b75c4bef3273bf6a30e26a917733cd77972bb4bb55cada51f68-0
205,2021-06-17 18:47:29,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x339162799b72e892879bc7ebd8aeca886e6507e025ce9c13bdbfdb54c59492c9-0
206,2021-06-17 18:44:51,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xbdd6c259335b154c57c1cc696ed778d2021a4447e537fff8728043bee30d274f-0
207,2021-06-17 18:44:51,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x115767521d6176645dd76e458da4cb231887aab017fc3d7a0026a83afd3185a6-0
208,2021-06-17 18:41:30,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xf086ea086be379d9f43e5faabe069880e0d2fb904e853d35d985f5d83dc59a4d-0
209,2021-06-17 18:39:31,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xfdb545bf1a4c6c5e45493e502db0e94a22a3fa86df76f996f0302200340c4324-0
210,2021-06-17 18:28:06,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x1aa108eb1b16ed4d58309d381b7f3c2e270084c1cf4bad9b40a8f7b09acf3ae1-0
211,2021-06-17 18:18:29,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x019996989711f173199bf54802863683138c99a496c901747825adcb33b9218d-0
212,2021-06-17 18:11:31,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x7aa77f5f2fae10774720b5ee75b1c531739d29ccad7369b28fa6feb89dd531d0-0
213,2021-06-17 18:07:17,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xe0c5925e9d2b110bf06e886abc11bd4fb51c7c391b889b2cf07afe7657310f05-0
214,2021-06-17 17:41:51,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x896970c1fe53b465a7be25bd3ae2a16ccc24784fca43a5063945b1faccb7325f-0
215,2021-06-17 17:41:10,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x2c3bc94dfc796fc8ac112df6ad5e13f4403cdd65407f8cc9087e9aa2ca99911b-0
216,2021-06-17 17:38:10,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xfe57ecb33e913c4457c85a5df51dbb51c583c71704c36f8c66f935e0d4e21604-0
217,2021-06-17 17:30:43,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xa07da3ad624e7170aedc4f0b7c4e17937ad3479e49d1463de0c24f77b8ca70dc-0
218,2021-06-17 17:23:51,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x9ab1467f22e83824e4edcd8ff3025cf14a1782f0d3db96e300a994979152437c-0
219,2021-06-17 17:23:51,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x4acee58956e8cb2cc797639f2c3f8232a55f346b6cfc81cd1335e785d6ea2fcb-0
220,2021-06-17 17:23:27,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x15becd39604a77abe9a85aeb693eda15ea4bbbb437e03a91d9a12918aec8e1e9-0
221,2021-06-17 17:23:13,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xcb03b1e562ca1670b982b0b8530d45bc05dd1f3a3b7f3089cbd098472069a54f-0
222,2021-06-17 17:18:26,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xeabf96e7a4f27c848494e961ec61e64b10cdf9956ac24e83b75d8beca1b0257c-0
223,2021-06-17 17:18:26,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xd3c2ab0c46cf0fb2a9295b8ec6b711f33a6ce48c92ef4a78e50a0abcf188c66f-0
224,2021-06-17 17:18:26,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xb5663e4b0ed2b876d1e6141acb83c42b92a000654512034664bdf15fce1934e1-0
225,2021-06-17 17:18:26,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x4747fb29fc7dff9849edc38b8249ac5f757d8c018308759bc0f45a532a75b0ad-0
226,2021-06-17 17:18:13,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x108050754479b3669e068e7e0b0f59537859f918c68f06d0f449512f1160d04c-0
227,2021-06-17 17:17:39,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x3dbf6530518029088c6f98819cfa55970e203a201913e520046e11b55653b602-0
228,2021-06-17 17:15:55,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x9bd43a3006eb195f8236cdfeae111d0be4f166209631552977295e4be9e104bb-0
229,2021-06-17 17:11:49,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xa71017f0e796a0a15c5b96aef0375e0a266271b35864957430b4d804441450cb-0
230,2021-06-17 17:09:18,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xf28c5348e6aa93bad160eb5708f560ba88e567f9d32926bcc550bafeecda9008-0
231,2021-06-17 16:55:04,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xcf5fa32fa87b730df7e8915b2810707384bc90484f56d0b71a16ace742edd39c-1
232,2021-06-17 16:48:26,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xec9704a2c0354b1ab4db76e9ba9bd3cff588ec06eccef1565753828de9111ad6-0
233,2021-06-17 16:36:34,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xadf649f3c15737a3c153cbeff588c4352a41b7eb1e01b624e4a6ed6f3258264e-0
234,2021-06-17 16:35:47,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x9242b391177da441080c8f75fc9cc3ab062e67c35442afba4cf08302198edf97-1
235,2021-06-17 16:35:43,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xaa173faa3512d74d431e5bd6fbef283cba01a8770f2f0f4c69537b1620736a39-0
236,2021-06-17 16:26:15,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xca147bef96fa41649f2af7ec6636e4eae59381cf93595099d97c8d4e7a93e486-0
237,2021-06-17 16:24:45,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x566d370c90c5b2942d241ab07f15bc70b68f32ab45774234ec481e1ee1cfdf92-1
238,2021-06-17 16:24:13,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x053e6d7c87c84fd6986caeee5a3de40fa47bd107e6acc9c6673ba6c281fd5340-0
239,2021-06-17 16:19:34,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x5491688aaf69c5dc15f10e9b1cd289b879dcc84effd35de2367d4625c9a84095-1
240,2021-06-17 16:15:39,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x32fc3c263ea2f3e89b48a243eb347d0a61385704859332e5603cd0eac5a07292-1
241,2021-06-17 16:11:21,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x942c41c6e654e8bbd65f59bc577bc66349413cf8cadbeacedd3d1a1ae1df9db8-1
242,2021-06-17 16:08:42,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xda5000888e6bae205671c9344dcb2555128298d0bcb75b2dbc609d726363d82c-1
243,2021-06-17 16:06:14,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xb7c3234244eca2df6b84af043bcb131528b6623232c9abf82ce7eba1ffda33e2-0
244,2021-06-17 15:49:13,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x9949a4785ccdfa3fee4abd970c9dc1b37570d230bf7fa5cbf496408b5279da3b-0
245,2021-06-17 15:19:39,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x2c836861de72df209e4add7834299bd9e1f8e6561216935edafb59c4cc55b04f-0
246,2021-06-17 15:18:44,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xba0a1819c3013a6ce2d8abe52cf92e8606582783353e349eda3a7ee550746907-1
247,2021-06-17 15:17:33,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x1bf15f4cad893672ef712add6cb94e0a9e00645c72a3c07fe1fbb0294d7d0262-0
248,2021-06-17 15:13:44,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xbf25f7562e7d0c6405f345c674b4fbc5de3fa9ed7467eac4c66ea835e381ef3d-0
249,2021-06-17 15:09:33,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x8a3ed67e30da67bf0efb8ebbed9298fc885502443dd2bfe9b842526fbdd1e9c5-1
250,2021-06-17 15:08:05,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x0be9b570cdbd4ad562228313bc3ebcb6785f3c70bcaca1e70c5567678070bf4a-0
251,2021-06-17 14:57:18,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x9b4d6c2cb05aad3953e1fc93abaae593bdf4a4925138732146945a0f30151709-1
252,2021-06-17 14:55:02,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xd2d0fb392f9f5e3422b89d80ab65f974e68c75e0a79bbef841802ee4da6080c9-1
253,2021-06-17 14:53:45,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xf966ce23d2a63a87d17326b25b3a57b77778c91983d74a1359b134e3dcec5181-1
254,2021-06-17 14:45:50,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xb07725b4644d563197c514cffb807aba48140ff6ed017956e8fd4c20e0f65bd5-0
255,2021-06-17 14:45:45,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x751be2f525451b3f44e5408201b3310e4e1108b4b893fd9b6d93d141aa12def3-1
256,2021-06-17 14:33:03,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xa602f6d3cf87f8a907dddd52a475258fcb4caa8d2301f2953c4c16b29f061a14-0
257,2021-06-17 14:32:55,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x6298233f931ecb62df16cefca67459306174efeed5a164b9d70280f8b6139d16-0
258,2021-06-17 14:32:40,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xc57ec0547ecb0a932b6b2a3865c1b0c0c06f0b9b768c549d964ae85296e0b0bb-0
259,2021-06-17 14:29:31,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x00b8140797d9a599decf0b4ab5380d4a26889ff9933b9c0bd215e3955387fc2b-0
260,2021-06-17 14:14:35,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xcd6ebf06846d656eb07c4686878b5a380a8d9b97b1198c711fdcdd863903fce3-0
261,2021-06-17 14:11:38,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x28261b6445b4d07fd14dfc8a04eafc947dc8a046f1b7651e0b2c33fe005149f3-0
262,2021-06-17 14:08:29,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x60131f2284939f03c9f651094933ca36af52fd540b998cbbfed00782ddc05acc-0
263,2021-06-17 13:59:01,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xdc1a76bc65f3689e6f4db5155c3cc56659998562f78f627a2e11571962acb1c2-0
264,2021-06-17 13:54:34,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x50d0506933d8e5fdb6092fa7277b0b621671c2a984e08ac60f6b7db830679753-0
265,2021-06-17 13:24:22,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x3a027e9a8b577cce6aab4820b7c70d66e69943ad58bdf0f108ad41f198944624-0
266,2021-06-17 13:24:22,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x192dca448eb8022ab44cf6c9c05b41f682ec5b109df04966fc80aa78af9c5220-0
267,2021-06-17 13:23:39,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x149e4e917c09da91a6661ae73ec649552509c5b80915a0d269cc7d1a99bf8a15-0
268,2021-06-17 13:22:43,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xf94dea6f5eeefc750054546a7502b2d0e2b48063d9c0d9a4d8929452367a1fbd-0
269,2021-06-17 13:22:43,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x5a39d588d81b710ad6b65d21f0c8ec5e9d7166c0dd3996f203f841e0380aa002-0
270,2021-06-17 13:22:33,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x57220640854aeef860fcc40735fbf5ffaae656646f9012a3539ad28e2691018d-0
271,2021-06-17 13:21:19,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xde9d7f0774c56093eddab7d90e811d4be7277c393ac743da4eb618a6f1fd1b6a-0
272,2021-06-17 13:17:50,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x47552d6a493275f410f363157b96e14353792ce88c1f3342c86ded85a03a5280-0
273,2021-06-17 13:17:11,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x1a4b384c8328197b9c4bed5a791ff68a7ddd40e1830cb87ef9e3c6b9a24ba348-0
274,2021-06-17 13:13:57,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xa1cd42b2937a59ac9a381472c5e0f4717d4045fc876ed460d99c77b734607565-0
275,2021-06-17 13:01:54,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x0beb6eb8ddce8e7eea76b64094c0f4dbee73bc5af1a1be95c1d7c92e2e6bf2b0-0
276,2021-06-17 12:51:25,Buy,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x7cef571bf72ded3f0e51907746009c9c27814b3e5867d89af9fb18978e9064ca-0
277,2021-06-17 12:39:53,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0xce86454d563c9622459685f61627c7f1863d4bd28e13a5c2280db76a2311b3dc-0
278,2021-06-17 12:39:33,Sell,764108940.9486024,243290876.7570066,6632907228.6574135,104814.11947313396,0x9fa73b06e91134986a581c9a34086a0f651e98f5f4afb6f9ac41986b499cf1d9-0
